index,Country,iso3,Values,Year,Unit
7.1.1,FO,FRO,100,2017,PERCENT
7.1.1,FM,FSM,76.96232,2017,PERCENT
7.1.1,GA,GAB,97.52565,2017,PERCENT
7.1.1,GB,GBR,100,2017,PERCENT
7.1.1,GE,GEO,100,2017,PERCENT
7.1.1,GH,GHA,65.33245,2017,PERCENT
7.1.1,GI,GIB,100,2017,PERCENT
7.1.1,GN,GIN,8.8052,2017,PERCENT
7.1.1,GM,GMB,79.4,2017,PERCENT
7.1.1,GW,GNB,26.04735,2017,PERCENT
7.1.1,GQ,GNQ,6.00581,2017,PERCENT
7.1.1,GR,GRC,100,2017,PERCENT
7.1.1,GD,GRD,94.69567,2017,PERCENT
7.1.1,GL,GRL,100,2017,PERCENT
7.1.1,GT,GTM,89.32069,2017,PERCENT
7.1.1,GU,GUM,100,2017,PERCENT
7.1.1,GY,GUY,90.86488,2017,PERCENT
7.1.1,HK,HKG,100,2017,PERCENT
7.1.1,HN,HND,86.5,2017,PERCENT
7.1.1,HR,HRV,100,2017,PERCENT
7.1.1,HT,HTI,2.75052,2017,PERCENT
7.1.1,HU,HUN,100,2017,PERCENT
7.1.1,ID,IDN,100,2017,PERCENT
7.1.1,IM,IMN,100,2017,PERCENT
7.1.1,IN,IND,89.30655,2017,PERCENT
7.1.1,IE,IRL,100,2017,PERCENT
7.1.1,IR,IRN,100,2017,PERCENT
7.1.1,IQ,IRQ,100,2017,PERCENT
7.1.1,IS,ISL,100,2017,PERCENT
7.1.1,IL,ISR,100,2017,PERCENT
7.1.1,IT,ITA,100,2017,PERCENT
7.1.1,JM,JAM,100,2017,PERCENT
7.1.1,JO,JOR,100,2017,PERCENT
7.1.1,JP,JPN,100,2017,PERCENT
7.1.1,KZ,KAZ,100,2017,PERCENT
7.1.1,KE,KEN,81.06641,2017,PERCENT
7.1.1,KG,KGZ,100,2017,PERCENT
7.1.1,KH,KHM,89.07,2017,PERCENT
7.1.1,KI,KIR,88.67389,2017,PERCENT
7.1.1,KN,KNA,100,2017,PERCENT
7.1.1,KR,KOR,100,2017,PERCENT
7.1.1,KW,KWT,100,2017,PERCENT
7.1.1,LA,LAO,90.51048,2017,PERCENT
7.1.1,LB,LBN,100,2017,PERCENT
7.1.1,LR,LBR,6.58731,2017,PERCENT
7.1.1,LY,LBY,70.1482,2017,PERCENT
7.1.1,LC,LCA,97.29069,2017,PERCENT
7.1.1,LI,LIE,100,2017,PERCENT
7.1.1,LK,LKA,97.54498,2017,PERCENT
7.1.1,LS,LSO,33.73076,2017,PERCENT
7.1.1,LT,LTU,100,2017,PERCENT
7.1.1,LU,LUX,100,2017,PERCENT
7.1.1,LV,LVA,100,2017,PERCENT
7.1.1,MO,MAC,100,2017,PERCENT
7.1.1,MA,MAR,100,2017,PERCENT
7.1.1,MC,MCO,100,2017,PERCENT
7.1.1,MD,MDA,100,2017,PERCENT
7.1.1,MG,MDG,68.70359,2017,PERCENT
7.1.1,MV,MDV,99.86496,2017,PERCENT
7.1.1,MX,MEX,100,2017,PERCENT
7.1.1,MH,MHL,94.755,2017,PERCENT
7.1.1,MK,MKD,100,2017,PERCENT
7.1.1,ML,MLI,87.1916,2017,PERCENT
7.1.1,MT,MLT,100,2017,PERCENT
7.1.1,MM,MMR,92.55452,2017,PERCENT
7.1.1,ME,MNE,100,2017,PERCENT
7.1.1,MN,MNG,99.8151,2017,PERCENT
7.1.1,MP,MNP,100,2017,PERCENT
7.1.1,MZ,MOZ,2.17583,2017,PERCENT
7.1.1,MR,MRT,42.91232,2017,PERCENT
7.1.1,MU,MUS,89.62056,2017,PERCENT
7.1.1,MW,MWI,57.5,2017,PERCENT
7.1.1,NY,MYS,100,2017,PERCENT
7.1.1,NA,NAM,29.28998,2017,PERCENT
7.1.1,NC,NCL,100,2017,PERCENT
7.1.1,NE,NER,20.0419,2017,PERCENT
7.1.1,NG,NGA,22.61744,2017,PERCENT
7.1.1,NI,NIC,86.7678,2017,PERCENT
7.1.1,NU,NIU,100,2017,PERCENT
7.1.1,NL,NLD,100,2017,PERCENT
7.1.1,NO,NOR,100,2017,PERCENT
7.1.1,NP,NPL,95.50748,2017,PERCENT
7.1.1,NR,NRU,99.65054,2017,PERCENT
7.1.1,NZ,NZL,100,2017,PERCENT
7.1.1,OM,OMN,100,2017,PERCENT
7.1.1,PK,PAK,100,2017,PERCENT
7.1.1,PA,PAN,100,2017,PERCENT
7.1.1,PE,PER,96.36299,2017,PERCENT
7.1.1,PH,PHL,93,2017,PERCENT
7.1.1,PW,PLW,100,2017,PERCENT
7.1.1,PG,PNG,54.42745,2017,PERCENT
7.1.1,PL,POL,100,2017,PERCENT
7.1.1,PR,PRI,100,2017,PERCENT
7.1.1,KP,PRK,52.35755,2017,PERCENT
7.1.1,PT,PRT,100,2017,PERCENT
7.1.1,PY,PRY,99.3,2017,PERCENT
7.1.1,PS,PSE,100,2017,PERCENT
7.1.1,PF,PYF,100,2017,PERCENT
7.1.1,QA,QAT,100,2017,PERCENT
7.1.1,RO,ROU,100,2017,PERCENT
7.1.1,RU,RUS,100,2017,PERCENT
7.1.1,RW,RWA,84.8,2017,PERCENT
7.1.1,SA,SAU,100,2017,PERCENT
7.1.1,SD,SDN,82.52582,2017,PERCENT
7.1.1,SN,SEN,91.7,2017,PERCENT
7.1.1,SG,SGP,100,2017,PERCENT
7.1.1,SB,SLB,62.89564,2017,PERCENT
7.1.1,SL,SLE,48.7,2017,PERCENT
7.1.1,SV,SLV,99.49039,2017,PERCENT
7.1.1,SM,SMR,100,2017,PERCENT
7.1.1,SO,SOM,32.94651,2017,PERCENT
7.1.1,RS,SRB,100,2017,PERCENT
7.1.1,SS,SSD,21.36707,2017,PERCENT
7.1.1,ST,STP,72.5107,2017,PERCENT
7.1.1,SR,SUR,99.77454,2017,PERCENT
7.1.1,SK,SVK,100,2017,PERCENT
7.1.1,SI,SVN,100,2017,PERCENT
7.1.1,SE,SWE,100,2017,PERCENT
7.1.1,SX,SXM,100,2017,PERCENT
7.1.1,SC,SYC,100,2017,PERCENT
7.1.1,SY,SYR,100,2017,PERCENT
7.1.1,TC,TCA,100,2017,PERCENT
7.1.1,TD,TCD,39.18588,2017,PERCENT
7.1.1,TG,TGO,48,2017,PERCENT
7.1.1,TH,THA,100,2017,PERCENT
7.1.1,TJ,TJK,99.2,2017,PERCENT
7.1.1,TM,TKM,100,2017,PERCENT
7.1.1,TL,TLS,80.38075,2017,PERCENT
7.1.1,TO,TON,97.96759,2017,PERCENT
7.1.1,TT,TTO,100,2017,PERCENT
7.1.1,TN,TUN,100,2017,PERCENT
7.1.1,TR,TUR,100,2017,PERCENT
7.1.1,TV,TUV,100,2017,PERCENT
7.1.1,TZ,TZA,65.33835,2017,PERCENT
7.1.1,UG,UGA,11.42946,2017,PERCENT
7.1.1,UA,UKR,100,2017,PERCENT
7.1.1,UY,URY,100,2017,PERCENT
7.1.1,US,USA,100,2017,PERCENT
7.1.1,UZ,UZB,100,2017,PERCENT
7.1.1,VC,VCT,98.17677,2017,PERCENT
7.1.1,VE,VEN,100,2017,PERCENT
7.1.1,VI,VIR,100,2017,PERCENT
7.1.1,VN,VNM,100,2017,PERCENT
7.1.1,VU,VUT,62.78429,2017,PERCENT
7.1.1,WS,WSM,96.8,2017,PERCENT
7.1.1,YE,YEM,68.70285,2017,PERCENT
7.1.1,ZA,ZAF,66.88581,2017,PERCENT
7.1.1,ZM,ZMB,75.2,2017,PERCENT
7.1.1,ZW,ZWE,85.58708,2017,PERCENT
